ensg	name	tss_loc	strand	ivd cardio CM	ivd cardio ESC	ivd cardio MES	ivd exendo ctrl	ivd exendo prdm14kd	ivd mneu ESCD0	ivd mneu MND4	ivd ra ctrl	ivd ra D4
ENSMUSG00000020864	Ankrd40	chr11:94328001-94328001	1	1752.0	1316.0	1838.0	822.0	1102.0	1785.5	1801.5	1181.0	1418.0
ENSMUSG00000030257	Srgap3	chr6:112947266-112947266	-1	274.0	327.0	203.0	399.0	407.0	368.0	6324.0	360.0	278.5
ENSMUSG00000102672	RP23-296I6.4	chr9:72594923-72594923	1	357.0	453.0	323.0	613.0	576.0	415.5	512.0	571.0	503.0
ENSMUSG00000028102	Pex11b	chr3:96635376-96635376	1	472.0	539.0	478.0	533.0	303.0	354.5	315.0	318.5	159.0
ENSMUSG00000023036	Pcdhgc4	chr18:37815079-37815079	1	1485.0	813.0	1490.0	394.0	299.0	1014.0	1044.5	752.0	376.5
ENSMUSG00000025917	Cops5	chr1:10038127-10038127	-1	1435.0	2120.0	2772.0	1898.0	1669.0	5177.0	4320.0	2307.5	1820.0
ENSMUSG00000028246	Faxc	chr4:21931329-21931329	1	347.0	55.0	246.0	30.0	21.0	139.0	883.5	34.0	162.5
ENSMUSG00000035632	Cnot3	chr7:3645290-3645290	1	1925.0	3784.0	2725.0	4974.0	4848.0	3305.0	1581.0	6093.5	3269.5
ENSMUSG00000026047	Kdelc1	chr1:44118808-44118808	-1	944.0	824.0	887.0	482.0	442.0	1047.0	405.0	337.0	720.0
ENSMUSG00000001555	Fkbp10	chr11:100415697-100415697	1	4215.0	665.0	780.0	428.0	563.0	893.5	9.5	633.0	3862.5
ENSMUSG00000021357	Exoc2	chr13:30950298-30950298	-1	1174.0	1008.0	638.0	877.0	884.0	748.5	882.0	776.0	897.5
ENSMUSG00000026457	Adipor1	chr1:134415378-134415378	1	5603.0	3381.0	4748.0	2567.0	2707.0	3185.5	2694.5	3596.0	4264.0
ENSMUSG00000037674	Rfx7	chr9:72532240-72532240	1	2244.0	2385.0	2679.0	3421.0	3379.0	2202.0	1822.0	3142.5	3845.5
ENSMUSG00000059552	Trp53	chr11:69580359-69580359	1	2363.0	6870.0	7336.0	6992.0	5750.0	7935.0	1894.0	8887.0	3728.5
ENSMUSG00000028643	Ccdc23	chr4:119195306-119195306	1	283.0	231.0	340.0	158.0	158.0	740.5	1677.0	217.0	220.0
ENSMUSG00000053841	Txlna	chr4:129640640-129640640	-1	2263.0	2794.0	3606.0	2937.0	2822.0	2737.5	2667.0	4234.0	3452.0
ENSMUSG00000016918	Sulf1	chr1:12692277-12692277	1	765.0	650.0	2887.0	850.0	1837.0	3020.0	1409.0	468.5	3470.0
ENSMUSG00000020704	Asic2	chr11:81153321-81153321	-1	27.0	9.0	9.0	9.0	2.0	56.5	963.5	12.5	48.0
ENSMUSG00000038080	Kdm1b	chr13:47043499-47043499	1	203.0	320.0	358.0	434.0	340.0	285.0	544.5	353.0	282.0
ENSMUSG00000032375	Aph1b	chr9:66795490-66795490	-1	635.0	64.0	131.0	50.0	70.0	53.5	581.5	62.5	256.0
ENSMUSG00000036885	Arhgef26	chr3:62338344-62338344	1	166.0	99.0	704.0	74.0	153.0	1020.5	299.5	294.5	213.0
ENSMUSG00000038843	Gcnt1	chr19:17356667-17356667	-1	84.0	356.0	527.0	168.0	270.0	455.0	47.0	196.0	1253.0
ENSMUSG00000022678	Nde1	chr16:14163275-14163275	1	1688.0	2598.0	2677.0	2172.0	2055.0	1811.0	1103.0	1724.0	1561.0
ENSMUSG00000019796	Lrp11	chr10:7589800-7589800	1	281.0	1178.0	821.0	889.0	754.0	734.5	426.5	1097.0	195.0
ENSMUSG00000018965	Ywhah	chr5:33018816-33018816	1	3521.0	6496.0	7000.0	4789.0	5603.0	6121.5	10459.5	7672.5	5286.0
ENSMUSG00000046058	Eid2	chr7:28267881-28267881	1	418.0	551.0	555.0	1072.0	784.0	387.0	785.5	754.5	322.0
ENSMUSG00000039693	Msantd3	chr4:48539935-48539935	1	474.0	669.0	547.0	847.0	579.0	1428.5	850.0	761.5	281.5
ENSMUSG00000020257	Wdr82	chr9:106170928-106170928	1	3301.0	6238.0	4719.0	5091.0	5019.0	3838.5	5823.0	6203.0	2640.0
ENSMUSG00000020027	Socs2	chr10:95413109-95413109	-1	1139.0	1433.0	1422.0	1208.0	1211.0	1999.5	568.5	2009.5	181.0
ENSMUSG00000045991	Onecut2	chr18:64340364-64340364	1	28.0	38.0	42.0	60.0	54.0	122.0	5384.0	24.0	168.5
ENSMUSG00000031751	Amfr	chr8:94012663-94012663	-1	3369.0	796.0	2288.0	1139.0	1555.0	2383.5	4104.0	890.0	3778.0
ENSMUSG00000048040	Arxes2	chrX:135993824-135993824	1	510.0	403.0	505.0	191.0	183.0	1181.0	1493.5	422.5	410.0
ENSMUSG00000021024	Psma6	chr12:55384222-55384222	1	3198.0	6032.0	6940.0	3766.0	4094.0	7235.5	5749.5	3981.0	2900.5
ENSMUSG00000003316	Glg1	chr8:111259216-111259216	-1	18829.0	5552.0	3717.0	7290.0	6102.0	2881.5	5402.0	3073.0	6546.0
ENSMUSG00000029416	Slc15a4	chr5:127617416-127617416	-1	540.0	278.0	593.0	399.0	356.0	388.0	322.5	634.0	620.5
ENSMUSG00000030509	Asb7	chr7:66688884-66688884	-1	694.0	362.0	347.0	305.0	301.0	245.5	331.5	360.0	275.5
ENSMUSG00000001441	Npepps	chr11:97280486-97280486	-1	5406.0	4498.0	3341.0	4501.0	4101.0	2787.5	4761.0	4421.0	4359.0
ENSMUSG00000032202	Rab27a	chr9:73044854-73044854	1	130.0	258.0	150.0	371.0	431.0	171.5	14.5	580.5	87.0
ENSMUSG00000037568	Vash2	chr1:190979296-190979296	-1	699.0	95.0	642.0	43.0	22.0	441.5	2023.5	119.0	378.5
ENSMUSG00000035171	1110059E24Rik	chr19:21652728-21652728	-1	570.0	624.0	613.0	586.0	490.0	935.5	746.5	434.0	320.0
ENSMUSG00000018417	Myo1b	chr1:51916071-51916071	-1	2938.0	1903.0	1922.0	1583.0	1333.0	685.5	2279.5	1300.5	2447.5
ENSMUSG00000045414	1190002N15Rik	chr9:94538081-94538081	-1	1505.0	496.0	1640.0	300.0	336.0	606.0	667.5	967.0	660.0
ENSMUSG00000054408	Spcs3	chr8:54529998-54529998	-1	1898.0	2311.0	3490.0	2880.0	2620.0	2738.5	1602.5	3025.0	3039.5
ENSMUSG00000063015	Ccni	chr5:93206495-93206495	-1	29462.0	5833.0	7602.0	2079.0	2035.0	6763.5	8488.5	3370.0	5217.5
ENSMUSG00000033813	Tcea1	chr1:4857814-4857814	1	4396.0	9030.0	8737.0	6250.0	5281.0	7358.5	5823.0	7010.0	3133.5
ENSMUSG00000030386	Zfp606	chr7:12478293-12478293	1	584.0	254.0	599.0	356.0	313.0	359.5	1220.5	293.5	243.5
ENSMUSG00000004317	Clcn5	chrX:7188714-7188714	-1	4591.0	439.0	2459.0	827.0	1750.0	890.5	1623.0	278.5	10230.5
ENSMUSG00000075316	Scn9a	chr2:66634952-66634952	-1	52.0	298.0	393.0	329.0	220.0	218.0	1356.0	97.5	151.0
ENSMUSG00000031200	Mtcp1	chrX:75416543-75416543	-1	377.0	364.0	351.0	485.0	472.0	374.5	263.0	263.5	291.0
ENSMUSG00000026193	Fn1	chr1:71653172-71653172	-1	35510.0	49357.0	107864.0	23616.0	12563.0	3459.0	1054.0	35510.0	107864.0
ENSMUSG00000043991	Pura	chr18:36281097-36281097	1	754.0	1581.0	747.0	1622.0	1849.0	419.0	540.5	1263.5	966.5
ENSMUSG00000032965	Ift57	chr16:49699233-49699233	1	552.0	360.0	382.0	293.0	203.0	278.5	273.5	400.5	325.5
ENSMUSG00000038168	Leprel1	chr16:26105784-26105784	-1	658.0	67.0	354.0	63.0	70.0	147.0	69.0	48.0	1638.5
ENSMUSG00000030042	Pole4	chr6:82705365-82705365	-1	513.0	1422.0	1087.0	1479.0	1139.0	1944.5	844.0	2042.5	549.5
ENSMUSG00000051730	Mettl5	chr2:69885615-69885615	-1	210.0	521.0	336.0	557.0	400.0	485.0	175.5	542.5	208.5
ENSMUSG00000025265	Fgd1	chrX:151046150-151046150	1	906.0	2621.0	1275.0	2538.0	1954.0	1898.0	723.0	2557.0	730.5
ENSMUSG00000029676	Pot1a	chr6:25809226-25809226	-1	1622.0	1944.0	1438.0	1451.0	1237.0	1475.0	853.5	1123.0	855.0
ENSMUSG00000100622	RP24-447G12.2	chr13:92305980-92305980	1	40.0	80.0	81.0	270.0	242.0	783.5	1448.5	279.0	232.0
ENSMUSG00000104080	RP24-388H18.1	chr9:83175777-83175777	-1	253.0	211.0	234.0	477.0	626.0	102.5	521.0	243.0	822.5
ENSMUSG00000040451	Sgms1	chr19:32388512-32388512	-1	2662.0	505.0	360.0	608.0	700.0	319.0	85.0	593.0	757.0
ENSMUSG00000097971	Gm26917	chr17:39843013-39843013	1	302.0	4478.0	1152.0	69784.0	49317.0	14504.0	11124.5	6358.5	3480.0
ENSMUSG00000029715	Pop7	chr5:137502425-137502425	-1	78.0	288.0	433.0	212.0	156.0	755.5	374.5	523.5	133.5
ENSMUSG00000041040	Fam117b	chr1:59913006-59913006	1	1835.0	822.0	907.0	619.0	568.0	472.0	1719.5	1705.0	1196.5
ENSMUSG00000024370	Cdc23	chr18:34651735-34651735	-1	2480.0	4575.0	5012.0	4606.0	4606.0	3225.0	3006.5	2425.0	2946.0
ENSMUSG00000093803	Ppp2r3d	chr9:124423583-124423583	-1	80.0	211.0	59.0	87.0	63.0	356.5	394.0	261.5	263.0
ENSMUSG00000028399	Ptprd	chr4:76449980-76449980	-1	1777.0	503.0	435.0	204.0	150.0	326.5	4181.0	168.0	581.0
ENSMUSG00000026568	Mpc2	chr1:165460637-165460637	1	314.0	283.0	220.0	202.0	139.0	348.0	892.5	274.0	376.0
ENSMUSG00000041119	Pde9a	chr17:31386234-31386234	1	38.0	379.0	57.0	222.0	172.0	66.5	557.0	331.5	36.5
ENSMUSG00000038312	Edem2	chr2:155729475-155729475	-1	729.0	570.0	404.0	729.0	618.0	384.0	442.5	494.0	820.5
ENSMUSG00000041703	Zic5	chr14:122465677-122465677	-1	16.0	371.0	1224.0	246.0	160.0	1549.0	5.5	770.5	94.5
ENSMUSG00000023236	Scg5	chr2:113829121-113829121	-1	15.0	2.0	11.0	9.0	3.0	63.5	1679.0	5.5	20.5
ENSMUSG00000103057	RP23-81C12.2	chr17:39844940-39844940	-1	0.0	0.0	0.0	0.0	0.0	3596.5	2953.0	0.0	0.0
ENSMUSG00000020538	Srebf1	chr11:60207188-60207188	-1	2537.0	1572.0	2644.0	2042.0	1798.0	1204.5	616.5	1830.0	4263.5
ENSMUSG00000041408	Wapal	chr14:34673928-34673928	1	4925.0	7870.0	5002.0	7870.0	7025.0	4851.0	2563.0	8579.0	7485.0
ENSMUSG00000075595	Zfp652	chr11:95712673-95712673	1	3668.0	2064.0	1827.0	2182.0	2480.0	1125.5	1542.5	2267.0	1903.5
ENSMUSG00000037697	Ddhd1	chr14:45658143-45658143	-1	135.0	160.0	85.0	291.0	289.0	157.0	716.0	359.0	489.0
ENSMUSG00000031290	Lrch2	chrX:147554081-147554081	-1	1576.0	678.0	900.0	599.0	460.0	808.5	1806.0	858.0	931.0
ENSMUSG00000037605	Lphn3	chr5:81020138-81020138	1	433.0	306.0	226.0	442.0	502.0	325.0	2000.5	650.0	738.0
ENSMUSG00000030168	Adipor2	chr6:119417704-119417704	-1	2891.0	4057.0	4575.0	3463.0	3159.0	2711.5	2621.0	2023.0	1747.5
ENSMUSG00000041444	Arhgap32	chr9:32116136-32116136	1	1094.0	1949.0	812.0	1964.0	1749.0	1016.0	1080.0	1368.0	1054.0
ENSMUSG00000032318	Isl2	chr9:55538672-55538672	1	6.0	0.0	12.0	0.0	1.0	2.5	1332.0	0.5	11.5
ENSMUSG00000027365	Trpm7	chr2:126876230-126876230	-1	3757.0	5167.0	4325.0	4813.0	4140.0	2587.0	1564.0	2758.5	3784.5
ENSMUSG00000020235	Fzr1	chr10:81378516-81378516	-1	2445.0	3216.0	2333.0	4111.0	3966.0	2341.0	2242.5	3356.0	1989.5
ENSMUSG00000039753	Fbxl5	chr5:43782149-43782149	-1	1861.0	1897.0	1584.0	1779.0	1669.0	1615.0	1137.5	1705.0	1169.0
ENSMUSG00000028932	Psmc2	chr5:21785283-21785283	1	1740.0	3894.0	4838.0	3823.0	3755.0	5588.0	6123.5	4211.0	3736.0
ENSMUSG00000027223	Mapk8ip1	chr2:92392731-92392731	-1	272.0	647.0	737.0	922.0	654.0	2408.0	6316.0	699.0	728.5
ENSMUSG00000032046	Abhd12	chr2:150842570-150842570	-1	539.0	789.0	631.0	471.0	466.0	1074.0	1498.0	703.0	909.0
ENSMUSG00000018846	Pank3	chr11:35769484-35769484	1	4934.0	827.0	2874.0	840.0	754.0	927.0	4526.5	1642.5	2562.0
ENSMUSG00000074513	Arfip1	chr3:84582534-84582534	-1	840.0	630.0	1063.0	444.0	517.0	949.0	654.5	738.5	1263.5
ENSMUSG00000062075	Lmnb2	chr10:80918245-80918245	-1	470.0	3078.0	2155.0	2909.0	2732.0	1472.0	1019.0	2863.0	1109.5
ENSMUSG00000068882	Ssb	chr2:69861562-69861562	1	6045.0	9596.0	8579.0	6353.0	6250.0	9128.0	8738.0	6803.5	6008.0
ENSMUSG00000022698	Naa50	chr16:44139830-44139830	1	5023.0	6250.0	12002.0	4435.0	4689.0	4774.0	2085.5	10005.0	6035.5
ENSMUSG00000002603	Tgfb1	chr7:25687002-25687002	1	2321.0	78.0	994.0	56.0	124.0	25.5	2.0	429.0	152.0
ENSMUSG00000034910	Pygo1	chr9:72925645-72925645	1	255.0	64.0	66.0	50.0	42.0	62.0	1085.0	30.5	95.5
ENSMUSG00000030707	Coro1a	chr7:126704220-126704220	-1	13.0	94.0	95.0	39.0	32.0	286.5	536.5	116.5	12.0
ENSMUSG00000040811	Eml2	chr7:19176421-19176421	1	2655.0	2159.0	570.0	758.0	885.0	236.5	265.0	951.0	622.5
ENSMUSG00000103722	RP23-73N8.4	chr1:181953375-181953375	-1	79.0	191.0	34.0	411.0	405.0	327.0	40.5	376.5	123.5
ENSMUSG00000033272	Slc35a4	chr18:36679579-36679579	1	1152.0	1422.0	4141.0	853.0	1122.0	2975.5	1303.5	2294.5	1901.0
ENSMUSG00000098088	Gm26916	chr14:61629484-61629484	1	0.0	140.0	0.0	513.0	428.0	1812.0	242.0	363.5	197.0
ENSMUSG00000028414	Fktn	chr4:53713998-53713998	1	840.0	825.0	636.0	678.0	674.0	675.5	1154.0	615.0	725.5
ENSMUSG00000020063	Sirt1	chr10:63381704-63381704	-1	426.0	2891.0	1941.0	3064.0	2589.0	986.5	962.0	2231.0	430.5
ENSMUSG00000022881	Rfc4	chr16:23127737-23127737	-1	857.0	1640.0	1428.0	1011.0	1045.0	2753.5	800.0	1448.0	637.0
ENSMUSG00000091472	Gm3739	chr14:7315049-7315049	-1	102.0	69.0	78.0	127.0	18.0	104.5	423.5	103.5	89.5
ENSMUSG00000025702	March8	chr6:116338024-116338024	1	661.0	424.0	885.0	334.0	429.0	632.5	3075.0	315.0	957.5
ENSMUSG00000053192	Mllt11	chr3:95228677-95228677	-1	330.0	331.0	155.0	178.0	191.0	741.0	27374.5	175.0	230.5
ENSMUSG00000037608	Bclaf1	chr10:20312472-20312472	1	3825.0	6772.0	6174.0	8135.0	7955.0	10280.0	12710.5	16729.5	10341.5
ENSMUSG00000047446	Arl4a	chr12:40038025-40038025	-1	485.0	840.0	516.0	423.0	638.0	1498.5	2183.0	624.0	302.0
ENSMUSG00000042133	Ppig	chr2:69722545-69722545	1	3109.0	3342.0	2925.0	4689.0	4813.0	3963.5	3617.0	3832.0	3078.5
ENSMUSG00000024747	Aldh1a7	chr19:20727562-20727562	-1	131.0	20.0	154.0	0.0	0.0	152.5	84.5	12.5	489.0
ENSMUSG00000041313	Slc7a1	chr5:148399904-148399904	-1	1200.0	7011.0	701.0	2819.0	3470.0	1260.0	917.5	3169.0	5179.0
ENSMUSG00000038005	2700029M09Rik	chr8:60890451-60890451	1	500.0	756.0	1012.0	785.0	803.0	923.0	497.0	517.0	320.5
ENSMUSG00000035021	Baz1a	chr12:54986507-54986507	-1	520.0	812.0	1408.0	1365.0	1468.0	547.5	698.5	1371.5	1474.0
ENSMUSG00000036990	Otud4	chr8:79639618-79639618	1	6866.0	5073.0	11655.0	8199.0	9538.0	3628.5	1517.0	7904.0	8536.0
ENSMUSG00000030410	Dmwd	chr7:19076249-19076249	1	2382.0	1463.0	1788.0	1501.0	1463.0	1382.5	1820.0	1565.5	1766.0
ENSMUSG00000055013	Agap1	chr1:89454806-89454806	1	1622.0	794.0	731.0	1350.0	1365.0	1065.0	3344.5	1327.0	1892.5
ENSMUSG00000062908	Acadm	chr3:153944463-153944463	-1	1493.0	3424.0	1111.0	3216.0	2480.0	1490.0	1251.5	2450.0	693.5
ENSMUSG00000029465	Arpc3	chr5:122391878-122391878	1	2574.0	2608.0	2574.0	2766.0	2714.0	3321.0	3758.5	2206.0	2016.5
ENSMUSG00000020100	Slc29a3	chr10:60752782-60752782	-1	297.0	516.0	242.0	1611.0	983.0	79.5	423.5	141.5	117.0
ENSMUSG00000030814	Bcl7c	chr7:127708785-127708785	-1	681.0	678.0	1436.0	327.0	383.0	2201.5	1995.5	662.5	631.5
ENSMUSG00000073771	Btbd19	chr4:117122330-117122330	-1	20.0	365.0	202.0	1383.0	1443.0	501.5	71.5	593.5	159.0
ENSMUSG00000039037	St6galnac5	chr3:152982246-152982246	-1	64.0	4.0	26.0	5.0	7.0	16.0	1851.5	2.0	148.0
ENSMUSG00000056999	Ide	chr19:37330613-37330613	-1	503.0	4296.0	3153.0	5159.0	4456.0	3435.0	1526.0	3192.0	2487.5
ENSMUSG00000034285	Nipsnap1	chr11:4873951-4873951	1	779.0	3709.0	1037.0	2041.0	1693.0	2269.0	3980.0	1351.5	590.0
ENSMUSG00000034518	Hmgxb4	chr8:74993356-74993356	1	1787.0	2110.0	1555.0	1682.0	2914.0	2184.0	681.5	1561.5	1070.5
ENSMUSG00000015659	Serac1	chr17:6079741-6079741	-1	188.0	478.0	209.0	419.0	401.0	149.5	208.5	294.0	268.0
ENSMUSG00000031295	Phka2	chrX:160502434-160502434	1	872.0	572.0	538.0	494.0	497.0	483.5	267.5	408.0	495.5
ENSMUSG00000102712	RP24-82E11.1	chr9:33160690-33160690	-1	179.0	181.0	218.0	564.0	651.0	151.5	422.5	186.0	410.5
ENSMUSG00000039536	Stau1	chr2:166996278-166996278	-1	2590.0	1196.0	1767.0	1605.0	1444.0	1272.0	2680.0	1447.5	1935.5
ENSMUSG00000058388	Phtf1	chr3:103968110-103968110	1	457.0	364.0	513.0	354.0	316.0	678.0	888.5	307.0	572.5
ENSMUSG00000025656	Arhgef9	chrX:95166361-95166361	-1	635.0	405.0	406.0	256.0	267.0	451.5	1147.0	357.5	480.5
ENSMUSG00000022286	Grhl2	chr15:37233036-37233036	1	69.0	241.0	306.0	407.0	1263.0	439.0	2.0	350.5	118.0
ENSMUSG00000049723	Mmp12	chr9:7344381-7344381	1	230.0	350.0	185.0	429.0	453.0	264.0	215.5	426.0	299.0
ENSMUSG00000046722	Cdc42se1	chr3:95228732-95228732	1	1839.0	2838.0	3321.0	1569.0	1704.0	2965.5	1872.0	2929.0	2630.5
ENSMUSG00000025332	Kdm5c	chrX:152233020-152233020	1	5091.0	5055.0	4431.0	4491.0	4363.0	3676.5	2571.5	4508.0	4300.5
ENSMUSG00000020530	Ggnbp2	chr11:84870789-84870789	-1	3185.0	2405.0	1669.0	1878.0	1883.0	1399.0	2259.5	3169.5	3622.0
ENSMUSG00000025737	Wdr24	chr17:25823627-25823627	1	561.0	670.0	794.0	998.0	1010.0	652.5	358.5	711.0	444.0
ENSMUSG00000028430	Nol6	chr4:41124455-41124455	-1	1302.0	5848.0	6079.0	5149.0	4855.0	3942.5	1042.5	6120.0	2489.0
ENSMUSG00000015488	Cacfd1	chr2:27009926-27009926	1	1366.0	279.0	1485.0	262.0	333.0	430.5	2767.5	448.5	1366.0
ENSMUSG00000026659	Dusp12	chr1:170885457-170885457	-1	194.0	437.0	473.0	391.0	451.0	715.5	226.0	590.5	359.0
ENSMUSG00000019777	Hdac2	chr10:36974544-36974544	1	4434.0	5239.0	4461.0	4647.0	4368.0	3636.5	12667.5	2341.0	1675.5
ENSMUSG00000039680	Mrps6	chr16:92058270-92058270	1	387.0	265.0	1010.0	303.0	278.0	585.5	770.5	321.0	449.0
ENSMUSG00000032643	Fhl3	chr4:124700701-124700701	1	262.0	68.0	727.0	97.0	97.0	735.5	24.0	242.0	518.0
ENSMUSG00000012396	Nanog	chr6:122707489-122707489	1	79.0	16983.0	3093.0	25026.0	16365.0	1962.5	1.0	12987.0	218.5
ENSMUSG00000031174	Rpgr	chrX:10216920-10216920	-1	336.0	303.0	343.0	497.0	405.0	392.0	879.5	318.5	274.0
ENSMUSG00000089774	Slc5a3	chr16:92058322-92058322	1	521.0	103.0	591.0	349.0	263.0	69.5	233.0	356.5	620.0
ENSMUSG00000020843	Timm22	chr11:76406952-76406952	1	687.0	543.0	1452.0	297.0	378.0	1094.0	1179.0	571.0	623.0
ENSMUSG00000008855	Hdac5	chr11:102230166-102230166	-1	5675.0	1968.0	1752.0	1922.0	1468.0	1330.5	2050.0	1118.5	1678.0
ENSMUSG00000028035	Dnajb4	chr3:152210279-152210279	-1	938.0	126.0	141.0	202.0	154.0	132.0	326.0	173.0	625.5
ENSMUSG00000028944	Prkag2	chr5:25100642-25100642	-1	618.0	268.0	721.0	152.0	220.0	513.0	1005.5	163.5	231.5
ENSMUSG00000027834	Serpini1	chr3:75557547-75557547	1	258.0	582.0	269.0	471.0	410.0	555.0	1371.5	570.0	323.0
ENSMUSG00000048264	Dip2c	chr13:9276528-9276528	1	932.0	885.0	518.0	813.0	767.0	586.5	886.5	619.0	607.0
ENSMUSG00000042292	Mkl1	chr15:81190757-81190757	-1	308.0	458.0	349.0	332.0	350.0	990.0	839.0	440.5	1205.0
ENSMUSG00000005501	Usp40	chr1:87975898-87975898	-1	563.0	361.0	448.0	539.0	527.0	363.5	284.0	297.0	473.5
ENSMUSG00000025825	Iscu	chr5:113772748-113772748	1	336.0	1438.0	1051.0	1109.0	846.0	2615.0	846.0	1116.0	616.5
ENSMUSG00000020321	Mdh1	chr11:21572193-21572193	-1	5935.0	5434.0	8411.0	4128.0	3794.0	9319.0	11944.0	3759.0	3928.5
ENSMUSG00000024807	Syvn1	chr19:6046576-6046576	1	835.0	650.0	1127.0	1890.0	1838.0	835.0	1035.5	1550.5	2902.0
ENSMUSG00000031153	Gripap1	chrX:7789765-7789765	1	411.0	421.0	265.0	649.0	736.0	358.0	1431.0	476.0	541.0
ENSMUSG00000032560	Dnajc13	chr9:104262930-104262930	-1	2089.0	5365.0	3229.0	4591.0	4591.0	2431.0	1262.0	4263.0	4317.5
ENSMUSG00000036202	Rif1	chr2:52072842-52072842	1	3574.0	16430.0	5023.0	14007.0	15634.0	7777.5	2058.5	18835.0	3508.0
ENSMUSG00000004085	Zak	chr2:72285637-72285637	1	3165.0	238.0	496.0	826.0	746.0	528.5	124.5	510.5	2045.5
ENSMUSG00000040282	BC052040	chr2:115581733-115581733	1	827.0	921.0	537.0	758.0	569.0	808.5	296.0	855.5	405.0
ENSMUSG00000026192	Atic	chr1:71557150-71557150	1	1572.0	6814.0	14514.0	4634.0	5675.0	6549.0	894.5	6286.0	3368.5
ENSMUSG00000026977	March7	chr2:60209887-60209887	1	5131.0	3608.0	2891.0	4071.0	3216.0	3337.0	3217.5	5241.0	4319.5
ENSMUSG00000025915	Sgk3	chr1:9798107-9798107	1	131.0	525.0	601.0	188.0	261.0	165.0	42.5	360.0	239.0
ENSMUSG00000026887	Mrrf	chr2:36136389-36136389	1	718.0	439.0	529.0	327.0	364.0	1008.5	637.5	299.5	164.5
ENSMUSG00000030499	Kctd15	chr7:34654398-34654398	-1	783.0	289.0	687.0	360.0	498.0	186.0	1186.0	379.0	454.5
ENSMUSG00000035473	Galm	chr17:80127471-80127471	1	475.0	560.0	380.0	582.0	426.0	384.5	59.0	230.5	202.5
ENSMUSG00000043929	Klhl15	chrX:94235811-94235811	1	598.0	420.0	619.0	529.0	507.0	479.5	518.5	604.0	822.5
ENSMUSG00000026181	Ppm1f	chr16:16896469-16896469	1	2398.0	1619.0	1529.0	2285.0	2398.0	1581.0	683.5	2066.5	1386.5
ENSMUSG00000026923	Notch1	chr2:26503822-26503822	-1	2259.0	1758.0	3580.0	3205.0	2698.0	626.5	2041.5	2791.5	2360.5
ENSMUSG00000049686	Orai1	chr5:123015074-123015074	1	73.0	187.0	196.0	243.0	228.0	387.5	85.5	301.5	548.0
ENSMUSG00000047989	Ino80c	chr18:24121953-24121953	-1	388.0	626.0	1405.0	521.0	550.0	1193.5	1246.5	937.5	607.0
ENSMUSG00000030612	Mrpl46	chr7:78783066-78783066	-1	176.0	644.0	768.0	334.0	303.0	1214.5	467.0	818.0	335.0
ENSMUSG00000028333	Anp32b	chr4:46450902-46450902	1	8704.0	11967.0	18013.0	8990.0	10560.0	11002.0	5227.5	13541.0	7234.0
ENSMUSG00000039069	Mtg2	chr2:180070588-180070588	1	131.0	281.0	308.0	244.0	278.0	685.0	361.0	263.5	143.0
ENSMUSG00000032657	Fam189b	chr3:89183143-89183143	1	290.0	203.0	279.0	186.0	201.0	403.5	422.0	192.0	305.0
ENSMUSG00000003119	Cdk12	chr11:98203059-98203059	1	1377.0	3210.0	2885.0	2885.0	3364.0	2076.0	776.5	4695.5	2455.0
ENSMUSG00000045636	Mtus1	chr8:41114667-41114667	-1	1589.0	1038.0	177.0	780.0	603.0	292.5	1511.5	480.0	1531.0
ENSMUSG00000021376	Tpmt	chr13:47043210-47043210	-1	170.0	250.0	303.0	212.0	154.0	415.0	1206.5	190.0	85.5
ENSMUSG00000049792	Bag5	chr12:111713257-111713257	-1	340.0	335.0	886.0	321.0	362.0	420.0	560.5	691.0	767.5
ENSMUSG00000024077	Strn	chr17:78737196-78737196	-1	2336.0	944.0	1321.0	1018.0	851.0	452.5	464.0	1109.0	1510.0
ENSMUSG00000026049	Tex30	chr1:44102391-44102391	-1	308.0	501.0	792.0	329.0	333.0	1409.0	341.0	798.5	445.0
ENSMUSG00000042121	Ssh1	chr5:113993894-113993894	-1	1874.0	616.0	1055.0	706.0	915.0	955.0	1143.5	705.5	1247.5
ENSMUSG00000037606	Osbpl5	chr7:143756985-143756985	-1	382.0	36.0	99.0	7.0	38.0	38.0	504.5	21.0	547.5
ENSMUSG00000036052	Dnajb5	chr4:42949814-42949814	1	140.0	497.0	717.0	814.0	889.0	864.5	1575.0	412.5	427.5
ENSMUSG00000005371	Fbxo11	chr17:88065028-88065028	-1	2313.0	1798.0	1386.0	1617.0	1483.0	616.0	2993.0	1632.5	2699.0
ENSMUSG00000031311	Nono	chrX:101429318-101429318	1	17009.0	17009.0	15607.0	29572.0	23616.0	14482.5	20009.0	9085.5	10725.0
ENSMUSG00000000901	Mmp11	chr10:75932502-75932502	-1	606.0	1955.0	114.0	2227.0	1418.0	306.5	442.0	747.0	485.0
ENSMUSG00000022905	Kpna1	chr16:35978750-35978750	1	1493.0	3716.0	3404.0	3303.0	3072.0	2825.0	3464.5	4953.5	2923.5
ENSMUSG00000029454	Mapkapk5	chr5:121545482-121545482	-1	346.0	1247.0	924.0	1546.0	1639.0	1349.0	1182.5	1647.0	1177.5
ENSMUSG00000037253	Mex3c	chr18:73573044-73573044	1	1872.0	1079.0	2956.0	1277.0	1387.0	1676.5	1866.5	1812.5	3473.0
